Adjusted for Inflation Title,Adjusted for Inflation Notes,Year Date,Metric Filter,Format Value # (Billion),Format Value # (Million),Adjusted for Inflation Flag,Value (For Charting),Axis (1),Label for Button (Pie),Billions (Show Totals),Millions (Show Totals),Format (copy),Format,Metric,Number of Records,Year,Value (Actual),Value (Actual) (copy),Year (copy)
,,2000,Value,,,,,1,View Single Year,,,Download Single,Download Single,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Album,Download Album,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,,,Units,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Paid Subscriptions,Paid Subscriptions,Units,1,2000,,,2000
,,2000,Value,$13.2B,,,13214.5,1,View Single Year,13.2B,,CD,CD,Value,1,2000,"$13,215M","$13,215M",2000
,,2000,Value,,$142.7M,,142.7,1,View Single Year,,142.7M,CD Single,CD Single,Value,1,2000,$143M,$143M,2000
,,2000,Value,,$626.0M,,626,1,View Single Year,,626.0M,Cassette,Cassette,Value,1,2000,$626M,$626M,2000
,,2000,Value,,$4.6M,,4.6,1,View Single Year,,4.6M,Cassette Single,Cassette Single,Value,1,2000,$5M,$5M,2000
,,2000,Value,,$27.7M,,27.7,1,View Single Year,,27.7M,LP/EP,LP/EP,Value,1,2000,$28M,$28M,2000
,,2000,Value,,$26.3M,,26.3,1,View Single Year,,26.3M,Vinyl Single,Vinyl Single,Value,1,2000,$26M,$26M,2000
,,2000,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2000,,,2000
,,2000,Value,,$281.9M,,281.9,1,View Single Year,,281.9M,Music Video (Physical),Music Video (Physical),Value,1,2000,$282M,$282M,2000
,,2000,Value,,,,,1,View Single Year,,,DVD Audio,DVD Audio,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,SACD,SACD,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Single,Download Single,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Album,Download Album,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Paid Subscription,Paid Subscription,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,SoundExchange Distributions,SoundExchange Distributions,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value,1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Synchronization,Synchronization,Value,1,2000,,,2000
,,2000,Value,$18.8B,,,18810.326596980,1,View Single Year,18.8B,,CD,CD,Value (Adjusted),1,2000,"$18,810M","$18,810M",2000
,,2000,Value,,$203.1M,,203.127897793,1,View Single Year,,203.1M,CD Single,CD Single,Value (Adjusted),1,2000,$203M,$203M,2000
,,2000,Value,,$891.1M,,891.086643438,1,View Single Year,,891.1M,Cassette,Cassette,Value (Adjusted),1,2000,$891M,$891M,2000
,,2000,Value,,$6.5M,,6.547921022,1,View Single Year,,6.5M,Cassette Single,Cassette Single,Value (Adjusted),1,2000,$7M,$7M,2000
,,2000,Value,,$39.4M,,39.429872242,1,View Single Year,,39.4M,LP/EP,LP/EP,Value (Adjusted),1,2000,$39M,$39M,2000
,,2000,Value,,$37.4M,,37.437026713,1,View Single Year,,37.4M,Vinyl Single,Vinyl Single,Value (Adjusted),1,2000,$37M,$37M,2000
,,2000,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value (Adjusted),1,2000,,,2000
,,2000,Value,,$401.3M,,401.273681765,1,View Single Year,,401.3M,Music Video (Physical),Music Video (Physical),Value (Adjusted),1,2000,$401M,$401M,2000
,,2000,Value,,,,,1,View Single Year,,,DVD Audio,DVD Audio,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,SACD,SACD,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Single,Download Single,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Album,Download Album,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Paid Subscription,Paid Subscription,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,SoundExchange Distributions,SoundExchange Distributions,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value (Adjusted),1,2000,,,2000
,,2000,Value,,,,,1,View Single Year,,,Synchronization,Synchronization,Value (Adjusted),1,2000,,,2000
,,2001,Value,,$881.9M,,881.9,1,View Single Year,,881.9M,CD,CD,Units,1,2001,$882M,$882M,2001
,,2001,Value,,$17.3M,,17.3,1,View Single Year,,17.3M,CD Single,CD Single,Units,1,2001,$17M,$17M,2001
,,2001,Value,,$45.0M,,45,1,View Single Year,,45.0M,Cassette,Cassette,Units,1,2001,$45M,$45M,2001
,,2001,Value,,-$1.5M,,,1,View Single Year,,-1.5M,Cassette Single,Cassette Single,Units,1,2001,($2M),($2M),2001
,,2001,Value,,$2.3M,,2.3,1,View Single Year,,2.3M,LP/EP,LP/EP,Units,1,2001,$2M,$2M,2001
,,2001,Value,,$5.5M,,5.5,1,View Single Year,,5.5M,Vinyl Single,Vinyl Single,Units,1,2001,$6M,$6M,2001
,,2001,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Units,1,2001,,,2001
,,2001,Value,,$17.7M,,17.7,1,View Single Year,,17.7M,Music Video (Physical),Music Video (Physical),Units,1,2001,$18M,$18M,2001
,,2001,Value,,$0.3M,,0.263,1,View Single Year,,0.3M,DVD Audio,DVD Audio,Units,1,2001,$0M,$0M,2001
,,2001,Value,,,,,1,View Single Year,,,SACD,SACD,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Single,Download Single,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Album,Download Album,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,,,Units,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Paid Subscriptions,Paid Subscriptions,Units,1,2001,,,2001
,,2001,Value,$12.9B,,,12909.4,1,View Single Year,12.9B,,CD,CD,Value,1,2001,"$12,909M","$12,909M",2001
,,2001,Value,,$79.4M,,79.4,1,View Single Year,,79.4M,CD Single,CD Single,Value,1,2001,$79M,$79M,2001
,,2001,Value,,$363.4M,,363.4,1,View Single Year,,363.4M,Cassette,Cassette,Value,1,2001,$363M,$363M,2001
,,2001,Value,,-$5.3M,,,1,View Single Year,,-5.3M,Cassette Single,Cassette Single,Value,1,2001,($5M),($5M),2001
,,2001,Value,,$27.4M,,27.4,1,View Single Year,,27.4M,LP/EP,LP/EP,Value,1,2001,$27M,$27M,2001
,,2001,Value,,$31.4M,,31.4,1,View Single Year,,31.4M,Vinyl Single,Vinyl Single,Value,1,2001,$31M,$31M,2001
,,2001,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value,1,2001,,,2001
,,2001,Value,,$329.2M,,329.2,1,View Single Year,,329.2M,Music Video (Physical),Music Video (Physical),Value,1,2001,$329M,$329M,2001
,,2001,Value,,$6.0M,,6,1,View Single Year,,6.0M,DVD Audio,DVD Audio,Value,1,2001,$6M,$6M,2001
,,2001,Value,,,,,1,View Single Year,,,SACD,SACD,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Single,Download Single,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Album,Download Album,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Paid Subscription,Paid Subscription,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,SoundExchange Distributions,SoundExchange Distributions,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value,1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Synchronization,Synchronization,Value,1,2001,,,2001
,,2001,Value,$17.9B,,,17867.600948617,1,View Single Year,17.9B,,CD,CD,Value (Adjusted),1,2001,"$17,868M","$17,868M",2001
,,2001,Value,,$109.9M,,109.895697346,1,View Single Year,,109.9M,CD Single,CD Single,Value (Adjusted),1,2001,$110M,$110M,2001
,,2001,Value,,$503.0M,,502.973506494,1,View Single Year,,503.0M,Cassette,Cassette,Value (Adjusted),1,2001,$503M,$503M,2001
,,2001,Value,,-$7.3M,,,1,View Single Year,,-7.3M,Cassette Single,Cassette Single,Value (Adjusted),1,2001,($7M),($7M),2001
,,2001,Value,,$37.9M,,37.923704122,1,View Single Year,,37.9M,LP/EP,LP/EP,Value (Adjusted),1,2001,$38M,$38M,2001
,,2001,Value,,$43.5M,,43.460011293,1,View Single Year,,43.5M,Vinyl Single,Vinyl Single,Value (Adjusted),1,2001,$43M,$43M,2001
,,2001,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Tapes,Other Tapes,Value (Adjusted),1,2001,,,2001
,,2001,Value,,$455.6M,,455.638080181,1,View Single Year,,455.6M,Music Video (Physical),Music Video (Physical),Value (Adjusted),1,2001,$456M,$456M,2001
,,2001,Value,,$8.3M,,8.304460757,1,View Single Year,,8.3M,DVD Audio,DVD Audio,Value (Adjusted),1,2001,$8M,$8M,2001
,,2001,Value,,,,,1,View Single Year,,,SACD,SACD,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Single,Download Single,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Album,Download Album,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Kiosk,Kiosk,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Download Music Video,Download Music Video,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Ringtones & Ringbacks,Ringtones & Ringbacks,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Digital,Other Digital,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Paid Subscription,Paid Subscription,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Limited Tier Paid Subscription,Limited Tier Paid Subscription,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,SoundExchange Distributions,SoundExchange Distributions,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,On-Demand Streaming (Ad-Supported),On-Demand Streaming (Ad-Supported),Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Other Ad-Supported Streaming,Other Ad-Supported Streaming,Value (Adjusted),1,2001,,,2001
,,2001,Value,,,,,1,View Single Year,,,Synchronization,Synchronization,Value (Adjusted),1,2001,,,2001
,,2002,Value,,$803.3M,,803.3,1,View Single Year,,803.3M,CD,CD,Units,1,2002,$803M,$803M,2002
,,2002,Value,,$4.5M,,4.5,1,View Single Year,,4.5M,CD Single,CD Single,Units,1,2002,$5M,$5M,2002
,,2002,Value,,$31.1M,,31.1,1,View Single Year,,31.1M,Cassette,Cassette,Units,1,2002,$31M,$31M,2002
,,2002,Value,,-$0.5M,,,1,View Single Year,,-0.5M,Cassette Single,Cassette Single,Units,1,2002,($1M),($1M),2002
,,2002,Value,,$1.7M,,1.743,1,View Single Year,,1.7M,LP/EP,LP/EP,Units,1,2002,$2M,$2M,2002
,,2002,Value,,$4.4M,,4.4,1,View Single Year,,4.4M,Vinyl Single,Vinyl Single,Units,1,2002,$4M,$4M,2002
,,2002,Value,,,,,1,View Single Year,,,8 - Track,8 - Track,Units,1,2002,,,2002
